date,country,population,total,one_shot,one_shot_perc,two_shots,two_shots_perc,three_shots,three_shots_perc,day,month
2021-07-11,Ukraine,39701744,3489332,2311690,0.0582,1178032,0.0297,,,11,7
2021-07-12,Ukraine,39701744,3572509,2357225,0.0594,1215674,0.0306,,,12,7
2021-07-13,Ukraine,39701744,3673755,2415052,0.0608,1259181,0.0317,,,13,7
2021-07-14,Ukraine,39701744,3782514,2476632,0.0624,1306360,0.0329,,,14,7
2021-07-15,Ukraine,39701744,3899890,2539634,0.064,1360734,0.0343,,,15,7
2021-07-16,Ukraine,39701744,4011040,2604860,0.0656,1406658,0.0354,,,16,7
2021-07-17,Ukraine,39701744,4061475,2638939,0.0665,1423014,0.0358,,,17,7
2021-07-18,Ukraine,39701744,4098648,2667521,0.0672,1431605,0.0361,,,18,7
2021-07-19,Ukraine,39701744,4179663,2717788,0.0685,1462353,0.0368,,,19,7
2021-07-20,Ukraine,39701744,4279666,2778375,0.07,1501769,0.0378,,,20,7
2021-07-21,Ukraine,39701744,4399756,2843897,0.0716,1556337,0.0392,,,21,7
2021-07-22,Ukraine,39701744,4539197,2920066,0.0736,1619609,0.0408,,,22,7
2021-07-23,Ukraine,39701744,4691872,3010138,0.0758,1682212,0.0424,,,23,7
2021-07-24,Ukraine,39701744,4763443,3060559,0.0771,1703362,0.0429,,,24,7
2021-07-25,Ukraine,39701744,4812500,3099709,0.0781,1713269,0.0432,,,25,7
2021-07-26,Ukraine,39701744,4938596,3177761,0.08,1761313,0.0444,,,26,7
2021-07-27,Ukraine,39701744,5081924,3264713,0.0822,1817689,0.0458,,,27,7
2021-07-28,Ukraine,39701744,5225871,3350615,0.0844,1875753,0.0472,,,28,7
2021-07-29,Ukraine,39701744,5376124,3437629,0.0866,1938992,0.0488,,,29,7
2021-07-30,Ukraine,39701744,5526204,3525848,0.0888,2000853,0.0504,,,30,7
2021-07-31,Ukraine,39701744,5594703,3571445,0.09,2023755,0.051,,,31,7
2021-08-01,Ukraine,39701744,5632783,3599167,0.0907,2034113,0.0512,,,1,8
2021-08-02,Ukraine,39701744,5757944,3669511,0.0924,2088930,0.0526,,,2,8
2021-08-03,Ukraine,39701744,5911202,3759403,0.0947,2152296,0.0542,,,3,8
2021-08-04,Ukraine,39701744,6070323,3855093,0.0971,2215727,0.0558,,,4,8
2021-08-05,Ukraine,39701744,6237706,3953540,0.0996,2284663,0.0575,,,5,8
2021-08-06,Ukraine,39701744,6408308,4055090,0.1021,2355215,0.0593,,,6,8
2021-08-07,Ukraine,39701744,6487273,4106083,0.1034,2384687,0.0601,,,7,8
2021-08-08,Ukraine,39701744,6538718,4137071,0.1042,2407144,0.0606,,,8,8
2021-08-09,Ukraine,39701744,6678726,4220768,0.1063,2463455,0.062,,,9,8
2021-08-10,Ukraine,39701744,6846399,4324551,0.1089,2527345,0.0637,,,10,8
2021-08-11,Ukraine,39701744,7008448,4427896,0.1115,2588049,0.0652,,,11,8
2021-08-12,Ukraine,39701744,7171758,4538441,0.1143,2641814,0.0665,,,12,8
2021-08-13,Ukraine,39701744,7333550,4644647,0.117,2699400,0.068,,,13,8
2021-08-14,Ukraine,39701744,7409698,4691018,0.1182,2730177,0.0688,,,14,8
2021-08-15,Ukraine,39701744,7460766,4722693,0.119,2751070,0.0693,,,15,8
2021-08-16,Ukraine,39701744,7584403,4793098,0.1207,2805302,0.0707,,,16,8
2021-08-17,Ukraine,39701744,7702997,4851539,0.1222,2865455,0.0722,,,17,8
2021-08-18,Ukraine,39701744,7823001,4914253,0.1238,2925045,0.0737,,,18,8
2021-08-19,Ukraine,39701744,7952028,4971750,0.1252,2996575,0.0755,,,19,8
2021-08-20,Ukraine,39701744,8099146,5032720,0.1268,3082723,0.0776,,,20,8
2021-08-21,Ukraine,39701744,8165319,5057068,0.1274,3124548,0.0787,,,21,8
2021-08-22,Ukraine,39701744,8208034,5071658,0.1277,3152673,0.0794,,,22,8
2021-08-23,Ukraine,39701744,8279461,5099800,0.1285,3195958,0.0805,,,23,8
2021-08-24,Ukraine,39701744,8300200,5108072,0.1287,3209089,0.0808,,,24,8
2021-08-25,Ukraine,39701744,8462610,5152290,0.1298,3327281,0.0838,,,25,8
2021-08-26,Ukraine,39701744,8636045,5208198,0.1312,3446099,0.0868,,,26,8
2021-08-27,Ukraine,39701744,8802596,5265633,0.1326,3555215,0.0895,,,27,8
2021-08-28,Ukraine,39701744,8890163,5295405,0.1334,3613010,0.091,,,28,8
2021-08-29,Ukraine,39701744,8931640,5308725,0.1337,3641167,0.0917,,,29,8
2021-08-30,Ukraine,39701744,9082122,5359415,0.135,3740959,0.0942,,,30,8
2021-08-31,Ukraine,39701744,9239171,5413770,0.1364,3843653,0.0968,,,31,8
2021-09-01,Ukraine,39701744,9358193,5452123,0.1373,3924322,0.0988,,,1,9
2021-09-02,Ukraine,39701744,9510965,5498949,0.1385,4030268,0.1015,,,2,9
2021-09-03,Ukraine,39701744,9678454,5548619,0.1398,4148087,0.1045,,,3,9
2021-09-04,Ukraine,39701744,9747714,5569049,0.1403,4196917,0.1057,,,4,9
2021-09-05,Ukraine,39701744,9789501,5581416,0.1406,4227337,0.1065,,,5,9
2021-09-06,Ukraine,39701744,9923423,5618796,0.1415,4323879,0.1089,,,6,9
2021-09-07,Ukraine,39701744,10073041,5666017,0.1427,4426276,0.1115,,,7,9
2021-09-08,Ukraine,39701744,10234210,5722210,0.1441,4531252,0.1141,,,8,9
2021-09-09,Ukraine,39701744,10407825,5789252,0.1458,4637825,0.1168,,,9,9
2021-09-10,Ukraine,39701744,10591352,5860640,0.1476,4749964,0.1196,,,10,9
2021-09-11,Ukraine,39701744,10665796,5889810,0.1484,4795238,0.1208,,,11,9
2021-09-12,Ukraine,39701744,10710944,5906740,0.1488,4824256,0.1215,,,12,9
2021-09-13,Ukraine,39701744,10846167,5961263,0.1502,4904956,0.1235,,,13,9
2021-09-14,Ukraine,39701744,10987963,6028877,0.1519,4979138,0.1254,,,14,9
2021-09-15,Ukraine,39701744,11106749,6097683,0.1536,5029118,0.1267,,,15,9
2021-09-16,Ukraine,39701744,11229655,6169884,0.1554,5079823,0.1279,,,16,9
2021-09-17,Ukraine,39701744,11362214,6248153,0.1574,5134113,0.1293,,,17,9
2021-09-18,Ukraine,39701744,11420819,6282896,0.1583,5157975,0.1299,,,18,9
2021-09-19,Ukraine,39701744,11456848,6304014,0.1588,5173514,0.1303,,,19,9
2021-09-20,Ukraine,39701744,11565584,6366923,0.1604,5219341,0.1315,,,20,9
2021-09-21,Ukraine,39701744,11681589,6435425,0.1621,5266844,0.1327,,,21,9
2021-09-22,Ukraine,39701744,11826357,6527040,0.1644,5319997,0.134,,,22,9
2021-09-23,Ukraine,39701744,11979985,6624026,0.1668,5376639,0.1354,,,23,9
2021-09-24,Ukraine,39701744,12138989,6720911,0.1693,5438758,0.137,,,24,9
2021-09-25,Ukraine,39701744,12203210,6759689,0.1703,5464201,0.1376,,,25,9
2021-09-26,Ukraine,39701744,12240363,6781525,0.1708,5479518,0.138,,,26,9
2021-09-27,Ukraine,39701744,12359741,6851529,0.1726,5528892,0.1393,,,27,9
2021-09-28,Ukraine,39701744,12491987,6926717,0.1745,5585950,0.1407,,,28,9
2021-09-29,Ukraine,39701744,12617990,7000533,0.1763,5638137,0.142,,,29,9
2021-09-30,Ukraine,39701744,12747523,7072801,0.1781,5695402,0.1435,,,30,9
2021-10-01,Ukraine,39701744,12875593,7144468,0.18,5751805,0.1449,,,1,10
2021-10-02,Ukraine,39701744,12928583,7173268,0.1807,5775995,0.1455,,,2,10
2021-10-03,Ukraine,39701744,12962507,7190641,0.1811,5792546,0.1459,,,3,10
2021-10-04,Ukraine,39701744,13062838,7242113,0.1824,5841405,0.1471,,,4,10
2021-10-05,Ukraine,39701744,13180072,7300772,0.1839,5899980,0.1486,,,5,10
2021-10-06,Ukraine,39701744,13302370,7360200,0.1854,5962850,0.1502,,,6,10
2021-10-07,Ukraine,39701744,13430055,7421450,0.1869,6029285,0.1519,,,7,10
2021-10-08,Ukraine,39701744,13578790,7495411,0.1888,6104059,0.1537,,,8,10
2021-10-09,Ukraine,39701744,13644843,7529594,0.1897,6135929,0.1546,,,9,10
2021-10-10,Ukraine,39701744,13683903,7548871,0.1901,6155712,0.155,,,10,10
2021-10-11,Ukraine,39701744,13807133,7609047,0.1917,6218766,0.1566,,,11,10
2021-10-12,Ukraine,39701744,13959836,7688562,0.1937,6291954,0.1585,,,12,10
2021-10-13,Ukraine,39701744,14124223,7774484,0.1958,6370419,0.1605,,,13,10
2021-10-14,Ukraine,39701744,14159120,7794187,0.1963,6385613,0.1608,,,14,10
2021-10-15,Ukraine,39701744,14307558,7873767,0.1983,6454471,0.1626,,,15,10
2021-10-16,Ukraine,39701744,14390358,7922413,0.1995,6488625,0.1634,,,16,10
2021-10-17,Ukraine,39701744,14446255,7956093,0.2004,6510842,0.164,,,17,10
2021-10-18,Ukraine,39701744,14639324,8065760,0.2032,6594244,0.1661,,,18,10
2021-10-19,Ukraine,39701744,14865911,8207901,0.2067,6678690,0.1682,,,19,10
2021-10-20,Ukraine,39701744,15117165,8373550,0.2109,6764295,0.1704,,,20,10
2021-10-21,Ukraine,39701744,15386831,8557657,0.2155,6849854,0.1725,,,21,10
2021-10-22,Ukraine,39701744,15676299,8760922,0.2207,6936057,0.1747,,,22,10
2021-10-23,Ukraine,39701744,15854029,8890452,0.2239,6984257,0.1759,,,23,10
2021-10-24,Ukraine,39701744,15955360,8965692,0.2258,7010348,0.1766,,,24,10
2021-10-25,Ukraine,39701744,16210280,9151478,0.2305,7079482,0.1783,,,25,10
2021-10-26,Ukraine,39701744,16501573,9363491,0.2358,7158762,0.1803,,,26,10
2021-10-27,Ukraine,39701744,16793558,9576175,0.2412,7238063,0.1823,,,27,10
2021-10-28,Ukraine,39701744,17082799,9790278,0.2466,7313201,0.1842,,,28,10
2021-10-29,Ukraine,39701744,17400008,10022976,0.2525,7397712,0.1863,,,29,10
2021-10-30,Ukraine,39701744,17577773,10156227,0.2558,7442226,0.1875,,,30,10
2021-10-31,Ukraine,39701744,17695591,10245773,0.2581,7470498,0.1882,,,31,10
2021-11-01,Ukraine,39701744,17968898,10453650,0.2633,7535928,0.1898,,,1,11
2021-11-02,Ukraine,39701744,18279337,10682750,0.2691,7617267,0.1919,,,2,11
2021-11-03,Ukraine,39701744,18578609,10895718,0.2744,7703571,0.194,,,3,11
2021-11-04,Ukraine,39701744,18848929,11086045,0.2792,7783564,0.1961,,,4,11
2021-11-05,Ukraine,39701744,19127846,11269339,0.2838,7879187,0.1985,,,5,11
2021-11-06,Ukraine,39701744,19259252,11354679,0.286,7925253,0.1996,,,6,11
2021-11-07,Ukraine,39701744,19344335,11406282,0.2873,7958733,0.2005,,,7,11
2021-11-08,Ukraine,39701744,19584775,11546721,0.2908,8058734,0.203,,,8,11
2021-11-09,Ukraine,39701744,19852176,11697384,0.2946,8175472,0.2059,,,9,11
2021-11-10,Ukraine,39701744,20129273,11844728,0.2983,8305225,0.2092,,,10,11
2021-11-11,Ukraine,39701744,20408409,11986075,0.3019,8443014,0.2127,,,11,11
2021-11-12,Ukraine,39701744,20708263,12121802,0.3053,8607141,0.2168,,,12,11
2021-11-13,Ukraine,39701744,20853504,12187559,0.307,8686625,0.2188,,,13,11
2021-11-14,Ukraine,39701744,20950877,12228642,0.308,8742915,0.2202,,,14,11
2021-11-15,Ukraine,39701744,21218965,12331550,0.3106,8908095,0.2244,,,15,11
2021-11-16,Ukraine,39701744,21513820,12445579,0.3135,9088921,0.2289,,,16,11
2021-11-17,Ukraine,39701744,21811652,12554333,0.3162,9277999,0.2337,,,17,11
2021-11-18,Ukraine,39701744,22105972,12657190,0.3188,9469462,0.2385,,,18,11
2021-11-19,Ukraine,39701744,22417288,12755984,0.3213,9681984,0.2439,,,19,11
2021-11-20,Ukraine,39701744,22569609,12805744,0.3225,9784545,0.2465,,,20,11
2021-11-21,Ukraine,39701744,22669435,12835126,0.3233,9854989,0.2482,,,21,11
2021-11-22,Ukraine,39701744,22939693,12914333,0.3253,10046040,0.253,,,22,11
2021-11-23,Ukraine,39701744,23225814,13000632,0.3275,10245862,0.2581,,,23,11
2021-11-24,Ukraine,39701744,23501133,13083133,0.3295,10438680,0.2629,,,24,11
2021-11-25,Ukraine,39701744,23775008,13164649,0.3316,10631039,0.2678,,,25,11
2021-11-26,Ukraine,39701744,24054784,13246108,0.3336,10829356,0.2728,,,26,11
2021-11-27,Ukraine,39701744,24194260,13289461,0.3347,10925479,0.2752,,,27,11
2021-11-28,Ukraine,39701744,24288230,13320530,0.3355,10988380,0.2768,,,28,11
2021-11-29,Ukraine,39701744,24514289,13391654,0.3373,11143315,0.2807,,,29,11
2021-11-30,Ukraine,39701744,24747760,13468633,0.3392,11299807,0.2846,,,30,11
2021-12-01,Ukraine,39701744,24952848,13539487,0.341,11434041,0.288,,,1,12
2021-12-02,Ukraine,39701744,25159558,13610068,0.3428,11570170,0.2914,,,2,12
2021-12-03,Ukraine,39701744,25375687,13685625,0.3447,11710742,0.295,,,3,12
2021-12-04,Ukraine,39701744,25488344,13725903,0.3457,11783121,0.2968,,,4,12
2021-12-05,Ukraine,39701744,25559141,13753064,0.3464,11826757,0.2979,,,5,12
2021-12-06,Ukraine,39701744,25747899,13826161,0.3483,11942418,0.3008,,,6,12
2021-12-07,Ukraine,39701744,25947664,13905431,0.3502,12062913,0.3038,,,7,12
2021-12-08,Ukraine,39701744,26126460,13974698,0.352,12172442,0.3066,,,8,12
2021-12-09,Ukraine,39701744,26284188,14031951,0.3534,12272917,0.3091,,,9,12
2021-12-10,Ukraine,39701744,26452547,14087749,0.3548,12385478,0.312,,,10,12
2021-12-11,Ukraine,39701744,26535803,14114892,0.3555,12441591,0.3134,,,11,12
2021-12-12,Ukraine,39701744,26589094,14131443,0.3559,12478331,0.3143,,,12,12
2021-12-13,Ukraine,39701744,26718836,14174399,0.357,12565117,0.3165,,,13,12
2021-12-14,Ukraine,39701744,26861757,14221536,0.3582,12660901,0.3189,,,14,12
2021-12-15,Ukraine,39701744,27004683,14269055,0.3594,12756308,0.3213,,,15,12
2021-12-16,Ukraine,39701744,27137674,14312994,0.3605,12845346,0.3235,14,0.0,16,12
2021-12-17,Ukraine,39701744,27274636,14355538,0.3616,12939704,0.3259,74,0.0,17,12
2021-12-18,Ukraine,39701744,27337322,14375344,0.3621,12982566,0.327,92,0.0,18,12
2021-12-19,Ukraine,39701744,27373349,14386385,0.3624,13007552,0.3276,92,0.0,19,12
2021-12-20,Ukraine,39701744,27484089,14422441,0.3633,13082157,0.3295,171,0.0,20,12
2021-12-21,Ukraine,39701744,27603218,14461447,0.3643,13162126,0.3315,325,0.0,21,12
2021-12-22,Ukraine,39701744,27720661,14500518,0.3652,13240227,0.3335,596,0.0,22,12
2021-12-23,Ukraine,39701744,27834543,14537064,0.3662,13316770,0.3354,1389,0.0,23,12
2021-12-24,Ukraine,39701744,27951765,14574569,0.3671,13395591,0.3374,2285,0.0001,24,12
2021-12-25,Ukraine,39701744,27980023,14583759,0.3673,13414307,0.3379,2637,0.0001,25,12
2021-12-26,Ukraine,39701744,28009499,14592535,0.3676,13434741,0.3384,2903,0.0001,26,12
2021-12-27,Ukraine,39701744,28055523,14605033,0.3679,13467972,0.3392,3198,0.0001,27,12
2021-12-28,Ukraine,39701744,28186652,14639496,0.3687,13562946,0.3416,4890,0.0001,28,12
2021-12-29,Ukraine,39701744,28303694,14671167,0.3695,13646233,0.3437,6974,0.0002,29,12
2021-12-30,Ukraine,39701744,28405399,14698232,0.3702,13719067,0.3456,8780,0.0002,30,12
